	index	Air Date	Category	Value	Question	Answer
988	988	2012-01-03	COLLEGE NICKNAME'S THE SAME	$400	U. of Washington, UConn	Huskies
989	989	2012-01-03	CITY SEALS	$400	The city seal of Omaha features a farmer & a Native American standing on the banks of this river	the Missouri River
990	990	2012-01-03	FROM THE LATIN	$400	"This opposite of analog comes from the Latin for ""finger"""	digital
991	991	2012-01-03	MEDICINE MEN	$800	Edward Jenner came up with the first successful vaccine, one that prevented this deadly disease	smallpox
992	992	2012-01-03	APPETIZERS	$800	A delicious hors d'oeuvre is this French cheese, perhaps de Melun, baked in pastry	Brie
993	993	2012-01-03	THE ATTORNEY GENERAL INFORMATION	$800	"In 1992 he authored ""With Reagan: The Inside Story""; his name isn't the plural of ""mouse"""	(Edwin) Meese
994	994	2012-01-03	COLLEGE NICKNAME'S THE SAME	$800	Gonzaga, Yale	Bulldogs
995	995	2012-01-03	CITY SEALS	$800	St, Anthony Falls & a suspension bridge across the Mississippi River are on this Minnesota city's seal	Minneapolis
996	996	2012-01-03	FROM THE LATIN	$800	"This ""holy"" synonym for wedlock comes from the Latin for ""marriage"""	matrimony
997	997	2012-01-03	MEDICINE MEN	$1,400	In 1895 he began replacing hypnosis as a form of therapy with free association	Sigmund Freud
998	998	2012-01-03	APPETIZERS	$1200	"This French-named type of appetizer, seen <a href=""http://www.j-archive.com/media/2012-01-03_DJ_03.jpg"" target=""_blank"">here</a>, can feature a wide variety of toppings"	canapé
999	999	2012-01-03	THE ATTORNEY GENERAL INFORMATION	$1200	He became Attorney General in 2001, shortly after losing his re-election race as a senator from Missouri	John Ashcroft
1000	1000	2012-01-03	COLLEGE NICKNAME'S THE SAME	$1200	West Virginia, Appalachian State	Mountaineers
1001	1001	2012-01-03	CITY SEALS	$1200	You'll find a hornet's nest on a tree branch depicted on this North Carolina city's seal	Charlotte
1002	1002	2012-01-03	FROM THE LATIN	$1200	"That's funny--the name of this arm bone is from the Latin for ""shoulder"""	humerus
1003	1003	2012-01-03	MEDICINE MEN	$1600	"""Penicillin Man"" is a book about this bacteriologist & his discovery"	(Alexander) Fleming
1004	1004	2012-01-03	APPETIZERS	$1600	Baba ghanoush is a dip made with this large purplish member of the nightshade family	eggplant
1005	1005	2012-01-03	THE ATTORNEY GENERAL INFORMATION	$700	He's the only Attorney General ever convicted of a felony	John Mitchell
1006	1006	2012-01-03	COLLEGE NICKNAME'S THE SAME	$1600	Temple, Rice	Owls
1007	1007	2012-01-03	CITY SEALS	$1600	This peak is depicted in the background of the seal of Portland, Oregon	Mt. Hood
1008	1008	2012-01-03	FROM THE LATIN	$1600	"This word meaning to compel into military service comes partly from the Latin for ""to write"""	conscript
1009	1009	2012-01-03	MEDICINE MEN	$2000	"(<a href=""http://www.j-archive.com/media/2012-01-03_DJ_25.wmv"">Kelly of the Clue Crew shows us a diagram of the human circulatory system on the monitor.</a>)  The theory that blood circulates from the heart through the body's arteries & back to the heart through the veins was first explained by <a href=""http://www.j-archive.com/media/2012-01-03_DJ_25a.jpg"" target=""_blank"">this</a> Englishman in 1616"	(William) Harvey
1010	1010	2012-01-03	APPETIZERS	$2000	A popular Louisiana appetizer, crawfish tails that have been shelled, battered & deep-fried are called Cajun this	popcorn
1011	1011	2012-01-03	THE ATTORNEY GENERAL INFORMATION	$2000	As Deputy A.G. 1997-2001, he made a controversial recommendation of a presidential pardon for Marc Rich	Eric Holder
1012	1012	2012-01-03	COLLEGE NICKNAME'S THE SAME	$2000	University of Houston, Washington State	Cougars
1013	1013	2012-01-03	CITY SEALS	$2000	Approved in 1939, the seal of this city in New York State features a barge being towed through a canal	Buffalo
1014	1014	2012-01-03	FROM THE LATIN	$2000	"Ovid used this Latin plural meaning ""transformations"" for a title"	metamorphoses
1015	1015	2012-01-02	ARTHUR'S CAMELOT	$200	King Arthur received this sword from the Lady of the Lake; it was later returned to her by Sir Bedivere	Excalibur
1016	1016	2012-01-02	PREFIXES	$200	"""Hypno-"", as in hypnotism, is from the Greek for this"	sleep
1017	1017	2012-01-02	RECENT BOOKS	$200	"Olbermann & Berman are index entries in ""Those Guys Have All the Fun"", which details the history of this network"	ESPN
1018	1018	2012-01-02	THE SUPER BOWL'S TOP RUSHER	$200	Super Bowl VIII: This team's Larry Csonka	the (Miami) Dolphins
1019	1019	2012-01-02	C.S., I	$200	"Money matters at this investment service company that invites you to ""Talk to Chuck"""	Charles Schwab
1020	1020	2012-01-02	ALPHABETICALLY LAST	$200	Of the days of the week	Wednesday
1021	1021	2012-01-02	ARTHUR'S CAMELOT	$400	In some writings, it was Perceval, not Galahad, who went on a quest for this vessel	the Holy Grail
1022	1022	2012-01-02	PREFIXES	$400	"(<a href=""http://www.j-archive.com/media/2012-01-02_J_02.jpg"" target=""_blank"">Kelly of the Clue Crew reports from See's Candy Factory.</a>)  The main feel-good ingredient of <a href=""http://www.j-archive.com/media/2012-01-02_J_02a.jpg"" target=""_blank"">cocoa</a> is a chemical called theobromine, in the same class as caffeine; the ""theo-"" prefix means it is the food of these beings"	the gods
1023	1023	2012-01-02	RECENT BOOKS	$400	"You can read ""Life"", the memoir of this Rolling Stone, or listen to Johnny Depp narrate the audio book"	Keith Richards
1024	1024	2012-01-02	THE SUPER BOWL'S TOP RUSHER	$400	Super Bowl XVIII: Marcus Allen, with 191 yards for this L.A. team	the Raiders
1025	1025	2012-01-02	C.S., I	$400	This astronomer & science writer from Cornell helped select the Mars landing sites for the Viking probes	Carl Sagan
1026	1026	2012-01-02	ALPHABETICALLY LAST	$400	Of Snow White's 7 dwarfs	Sneezy
1027	1027	2012-01-02	ARTHUR'S CAMELOT	$600	This sorceress was introduced into Arthurian legend as Arthur's healer by Geoffrey of Monmouth around 1150	Morgana le Fey (or Morgan le Fay) (Morgaine accepted)
1028	1028	2012-01-02	PREFIXES	$600	"This prefix that means ""first"" or ""primitive"" is found before ""plasm"" & ""zoa"""	proto-
1029	1029	2012-01-02	RECENT BOOKS	$600	"""The Girl Who Kicked the Hornet's Nest"" continues the story about a hacker from this country"	Sweden
1030	1030	2012-01-02	THE SUPER BOWL'S TOP RUSHER	$600	Super Bowl IX: This immaculate Steeler	Franco Harris
1031	1031	2012-01-02	C.S., I	$600	"Some say when it comes to his films ""Heathers"" & ""Pump Up the Volume"", it's better to shoot first, then ask this actor"	(Christian) Slater
1032	1032	2012-01-02	ALPHABETICALLY LAST	$600	Of the events in a decathlon	the shot put
1033	1033	2012-01-02	ARTHUR'S CAMELOT	$800	"""The Simple Joys of Maidenhood"" is one of her songs in the version of the tale by Lerner of New York & Loewe of Berlin"	Guinevere
1034	1034	2012-01-02	PREFIXES	$1,200	"""Anti-"" means ""against; ""ante-"" means this"	before
1035	1035	2012-01-02	RECENT BOOKS	$800	"""Here Comes Trouble"", a look back by this pot-stirring documentarian, includes his boyhood in Flint"	Michael Moore
1036	1036	2012-01-02	THE SUPER BOWL'S TOP RUSHER	$800	Super Bowl XXV: Thurman Thomas, in a losing cause for this team that lost 3 other Super Bowls	the (Buffalo) Bills
1037	1037	2012-01-02	C.S., I	$800	He became New York's senior senator when Daniel Patrick Moynihan retired in 2001	(Charles) Schumer
1038	1038	2012-01-02	ALPHABETICALLY LAST	$800	By surname of current Supreme Court justices	(Clarence) Thomas
1039	1039	2012-01-02	ARTHUR'S CAMELOT	$1000	The Somerset town of Glastonbury claims to be this fabled isle, the final resting place of King Arthur	Avalon
1040	1040	2012-01-02	PREFIXES	$1000	"When this prefix precedes ""active"", it means ""backwards""; by itself it refers to the style of an earlier time"	retro-
1041	1041	2012-01-02	RECENT BOOKS	$1000	"Book club alert--""Then Came You"" is the latest novel by this author of ""Good in Bed"" & ""In Her Shoes"""	Jennifer Weiner
1042	1042	2012-01-02	THE SUPER BOWL'S TOP RUSHER	$1000	Super Bowl XXVIII: This Cowboys Hall of Famer	Emmitt Smith
1043	1043	2012-01-02	C.S., I	$1000	"In 1914 a group of his ""Chicago Poems"" appeared in Poetry magazine"	Carl Sandburg
1044	1044	2012-01-02	ALPHABETICALLY LAST	$1000	Of the countries of the world	Zimbabwe
1045	1045	2012-01-02	JFK's CAMELOT	$400	In March 1961 JFK issued an executive order creating this agency that sends volunteers to aid developing nations	the Peace Corps
1046	1046	2012-01-02	FASHION	$400	Mousquetaires, formal ones of these for women, have lengthwise buttoned openings at the wrist	(opera) gloves
1047	1047	2012-01-02	SPACE-Y MUSIC	$400	The late, great Queen vocalist Freddie ____	Mercury
1048	1048	2012-01-02	SCULPTURE	$400	Luca Della Robbia is said to be the first sculptor to apply glazes to this semi-fired ceramic clay with an Italian name	terra cotta
1049	1049	2012-01-02	STATES' HIGHEST POINTS	$400	Jerimoth Hill in Providence County	Rhode Island
1050	1050	2012-01-02	"THAT ""BIT"" AT THE END"	$400	This type of card can be used to make an electronic withdrawal of funds on deposit in a bank	debit
1051	1051	2012-01-02	JFK's CAMELOT	$800	"As an intern Nora Ephron had one exchange with JFK, as he left for this Mass. ""Port"", but couldn't hear what he said"	Hyannis Port
1052	1052	2012-01-02	FASHION	$800	President Truman popularized this shirt with the name of a Hawaiian greeting when he was on the cover of Life in 1951	an aloha
1053	1053	2012-01-02	SPACE-Y MUSIC	$800	"A synth-snazzy song by Duran Duran: ""New ____ On Monday"""	Moon
1054	1054	2012-01-02	SCULPTURE	$800	"In 1482 he asked the Duke of Milan for a job, saying, ""I can further execute sculpture in marble, bronze or clay"""	da Vinci
1055	1055	2012-01-02	STATES' HIGHEST POINTS	$800	Mount Arvon on the Upper Peninsula	Michigan
1056	1056	2012-01-02	"THAT ""BIT"" AT THE END"	$800	A document or object shown in court & identified as evidence	an exhibit
1057	1057	2012-01-02	JFK's CAMELOT	$1200	Those looking for eerie assassination coincidences know that this woman was JFK's devoted secretary	Evelyn Lincoln
1058	1058	2012-01-02	FASHION	$1200	Named for an Italian resort isle, these tight 3/4-length pants have a short slit on the outside of each leg	capris
1059	1059	2012-01-02	SPACE-Y MUSIC	$1200	Part of the successful production team the Smeezingtons: Bruno ____	Mars
1060	1060	2012-01-02	SCULPTURE	$2,500	He carved a bust of Lincoln for the U.S. Capitol rotunda; his much bigger one is in South Dakota	(Gutzon) Borglum
1061	1061	2012-01-02	STATES' HIGHEST POINTS	$1200	Mount Magazine, which has Ozark National Forest land on its slopes	Arkansas
1062	1062	2012-01-02	"THAT ""BIT"" AT THE END"	$5,000	Psychological term meaning to consciously or unconsciously restrain an impulse	inhibit
1063	1063	2012-01-02	JFK's CAMELOT	$1600	JFK sent 3,000 troops to restore order after black student James Meredith attended this school in 1962	Mississippi
1064	1064	2012-01-02	FASHION	$1600	In the '80s big sweaters were popularly paired with these pants named for a strap at the bottom of each leg	stirrup pants
1065	1065	2012-01-02	SPACE-Y MUSIC	$1600	"A No. 5 hit for Train: ""Drops Of ____"""	Jupiter
1066	1066	2012-01-02	SCULPTURE	$1600	"A method of casting for bronze sculptures, cire-perdue means ""lost"" this in English"	wax
1067	1067	2012-01-02	STATES' HIGHEST POINTS	$1600	Granite Peak in Custer National Forest	Montana
1068	1068	2012-01-02	"THAT ""BIT"" AT THE END"	$1600	So you & Amy found a place together--mind if I ask, are you going to get married or just do this?	cohabit
1069	1069	2012-01-02	JFK's CAMELOT	$2000	"In October 1962 this U.N. ambassador said he'd wait ""until hell freezes over"" for a Soviet reply to photos taken over Cuba"	Adlai Stevenson
1070	1070	2012-01-02	FASHION	$2000	"It's the amphibian name for the ornamental fastener <a href=""http://www.j-archive.com/media/2012-01-02_DJ_30.jpg"" target=""_blank"">seen</a> <a href=""http://www.j-archive.com/media/2012-01-02_DJ_30a.jpg"" target=""_blank"">here</a>"	a frog
1071	1071	2012-01-02	SPACE-Y MUSIC	$2000	A jazz musician whose costumes combined Ancient Egypt & science fiction: ____ Ra	Sun
1072	1072	2012-01-02	SCULPTURE	$2000	"When he won the commission for ""The Burghers of Calais"", he promised to deliver ""six sculptures for the price of one"""	Auguste Rodin
1073	1073	2012-01-02	STATES' HIGHEST POINTS	$2000	Sassafras Mountain, about 30 miles northwest of Greenville	South Carolina
1074	1074	2012-01-02	"THAT ""BIT"" AT THE END"	$2000	An eye socket	an orbit
